Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SPT5_T0_R1.raw	SPT5_T0_R2.raw	SPT5_T15_R1.raw	SPT5_T15_R2.raw	SPT5_T0_R1.pseudo	SPT5_T0_R2.pseudo	SPT5_T15_R1.pseudo	SPT5_T15_R2.pseudo
Interval_1195	XIV	405721	405974	+	254	15.9183855115466	0.12238526478946	0.61259269396677	0.199782442714047	0.841650733196593	0.952452021638291	15	14	14	21	14.5179054391451	18.8025833403056	12.2833574542233	18.0696958125124
Interval_1196	XIV	412354	412702	+	349	6.82653966166981	0.529417011040554	0.961425491804153	0.550658387523179	0.581867875450358	NA	11	4	6	7	10.6464639887064	5.37216666865875	5.26429605180997	6.02323193750413
Interval_1197	XIV	415584	416625	+	1042	11.0208733875207	2.3946402009098	0.84000143381652	2.850757277913	0.0043615249466856	0.0634601879742755	12	19	4	4	11.6143243513161	25.5177916761291	3.50953070120665	3.44184682143093
Interval_1198	XIV	417571	417779	+	209	5.71118464429541	-0.387446329728242	1.06053121324848	-0.365332321093566	0.714863354561039	NA	6	3	6	9	5.80716217565803	4.02912500149406	5.26429605180997	7.7441553482196
Interval_1199	XIV	426976	427519	+	544	32.7979023402653	-0.18163371004609	0.443463037486751	-0.409580268685902	0.682113873528634	0.920379306940491	29	25	42	38	28.0679505156805	33.5760416791172	36.8500723626698	32.6975448035938
Interval_1200	XIV	437474	437713	+	240	3.06954553986402	-2.30754704958163	1.91142208840827	-1.20724096659531	0.227339357854757	NA	2	0	1	11	1.93572072521934	0	0.877382675301661	9.46507875893506
Interval_1201	XIV	440695	441233	+	539	27.372272322779	-0.407319940017106	0.48282523329867	-0.843617756334501	0.398883038736144	0.826581809055645	25	17	30	42	24.1965090652418	22.8317083417997	26.3214802590498	36.1393916250248
Interval_1202	XIV	442508	442967	+	460	8.34436326375485	0.189322716449962	0.845619089537188	0.223886521475739	0.822845603839021	NA	10	6	9	9	9.67860362609672	8.05825000298812	7.89644407771495	7.7441553482196
Interval_1203	XIV	444488	444701	+	214	8.94538330277438	0.251488489837744	0.825976635549311	0.304474096498496	0.760766724526234	0.935575120509567	13	5	8	11	12.5821847139257	6.71520833582343	7.01906140241329	9.46507875893506
Interval_1204	XIV	456031	456293	+	263	4.60520271554822	-0.602816657193344	1.24161081920569	-0.485511762517495	0.627313370975921	NA	6	1	5	8	5.80716217565803	1.34304166716469	4.38691337650831	6.88369364286186
Interval_1205	XIV	466471	466685	+	215	2.21331407699227	-1.7474578801396	2.2164970931605	-0.788387174308407	0.430470270622932	NA	2	0	2	6	1.93572072521934	0	1.75476535060332	5.1627702321464
Interval_1206	XIV	479277	480052	+	776	15.2508947985139	1.23013606758068	0.632965891822967	1.94344763828875	0.0519620961408887	0.340639637454288	22	16	9	12	21.2929279774128	21.488666674635	7.89644407771495	10.3255404642928
Interval_1207	XIV	480856	481065	+	210	3.74474101019049	-0.084541140103141	1.39596464396961	-0.0605610897585034	0.95170876248973	NA	6	1	5	4	5.80716217565803	1.34304166716469	4.38691337650831	3.44184682143093
Interval_1208	XIV	483168	483587	+	420	4.65652123112186	-1.61537754222167	1.35840863457568	-1.1891690770401	0.234373140315266	NA	2	2	14	2	1.93572072521934	2.68608333432937	12.2833574542233	1.72092341071547
Interval_1209	XIV	490962	491393	+	432	10.1899244135017	-0.974849482349182	0.78549898530384	-1.24105759598416	0.214584472757636	0.663643137411663	6	6	13	18	5.80716217565803	8.05825000298812	11.4059747789216	15.4883106964392
Interval_1210	XIV	494613	495478	+	866	23.7682147898786	0.12627226208996	0.509096966533465	0.248031849315016	0.804109764401531	0.939630063509793	21	22	27	25	20.3250676148031	29.5469166776231	23.6893322331449	21.5115426339433
Interval_1211	XIV	498624	501292	+	2669	34.5039674822536	0.211426496618166	0.446168647300142	0.473871254507799	0.63559171882819	0.902230195995137	43	24	29	45	41.6179955922159	32.2330000119525	25.4440975837482	38.720776741098
Interval_1212	XIV	502786	503537	+	752	24.9854070263572	-0.325874294263559	0.518711023180406	-0.628238613988779	0.529847638172553	0.8743988433358	21	18	22	42	20.3250676148031	24.1747500089644	19.3024188566366	36.1393916250248
Interval_1213	XIV	507303	507698	+	396	9.52642644904871	-0.145956566928465	0.786121315151135	-0.18566672104598	0.852706127260366	0.952918456423124	9	7	12	11	8.71074326348705	9.40129167015281	10.5285921036199	9.46507875893506
Interval_1214	XIV	515056	515706	+	651	6.10052488570547	-0.0182647362256642	1.08846286831505	-0.0167803025324494	0.986611883987762	NA	3	7	3	11	2.90358108782902	9.40129167015281	2.63214802590498	9.46507875893506
Interval_1215	XIV	518791	519228	+	438	9.95286467508424	-1.3524946442656	0.811474688973122	-1.66671205232181	0.0955716752169061	0.496631383716423	6	4	14	19	5.80716217565803	5.37216666865875	12.2833574542233	16.3487724017969
Interval_1216	XIV	525321	525959	+	639	7.27847733252044	-0.211834019770857	0.917727081881376	-0.230824636161536	0.817451041110365	NA	7	5	8	10	6.7750225382677	6.71520833582343	7.01906140241329	8.60461705357733
Interval_1217	XIV	546635	547809	+	1175	17.7235325519451	0.27824586822233	0.574304286952907	0.484492062036699	0.628036696530408	0.901038212715352	22	13	18	19	21.2929279774128	17.4595416731409	15.7928881554299	16.3487724017969
Interval_1218	XIV	559034	560008	+	975	38.7244399048065	-0.029351816788677	0.411647052004864	-0.0713033571981713	0.943156323374931	0.983908417362711	39	29	45	45	37.7465541417772	38.9482083477759	39.4822203885748	38.720776741098
Interval_1219	XIV	560430	560777	+	348	8.41486405831766	0.32791263543017	0.857568741427369	0.382374752704233	0.702183414590312	NA	7	9	10	7	6.7750225382677	12.0873750044822	8.77382675301662	6.02323193750413
Interval_1220	XIV	567296	568311	+	1016	14.4923319063535	0.805326797502037	0.664060358109267	1.21273132429556	0.225232559553298	0.67664994569905	12	19	11	13	11.6143243513161	25.5177916761291	9.65120942831828	11.1860021696505
Interval_1221	XIV	569413	570034	+	622	17.2490934491667	0.882918826750724	0.593242133013778	1.48829420166996	0.136673323439578	0.549733633579868	24	16	11	17	23.2286487026321	21.488666674635	9.65120942831828	14.6278489910815
Interval_1222	XIV	576070	577016	+	947	25.7448246122589	0.397001673709808	0.496067705900861	0.800297356565172	0.423538534289366	0.826581809055645	26	25	21	30	25.1643694278515	33.5760416791172	18.4250361813349	25.813851160732
Interval_1223	XIV	578681	579190	+	510	9.94384858437042	-0.883637484673016	0.799729538999081	-1.104920403189	0.269194080671433	0.726657795044072	10	3	15	15	9.67860362609672	4.02912500149406	13.1607401295249	12.906925580366
Interval_1224	XIV	586366	587516	+	1151	14.3864029726065	0.181875615363845	0.63432777770511	0.28672182073098	0.774325328252757	0.939630063509793	15	12	14	17	14.5179054391451	16.1165000059762	12.2833574542233	14.6278489910815
Interval_1225	XIV	602230	602448	+	219	7.99021366762265	-0.0879000141545637	0.87299859239046	-0.100687463783732	0.919798563248232	NA	9	5	11	8	8.71074326348705	6.71520833582343	9.65120942831828	6.88369364286186
Interval_1226	XIV	604764	605504	+	741	15.6831752025627	-0.514475188911705	0.639029932770046	-0.80508777841059	0.420769027904831	0.826581809055645	9	13	25	17	8.71074326348705	17.4595416731409	21.9345668825415	14.6278489910815
Interval_1227	XIV	619816	619988	+	173	6.56618539167637	0.228996285975123	0.975572130174238	0.234730245865289	0.814418110704121	NA	9	4	8	6	8.71074326348705	5.37216666865875	7.01906140241329	5.1627702321464
Interval_1228	XIV	631336	632789	+	1454	21.5466762077128	0.919239077843279	0.591849388196368	1.55316385583267	0.120383993869333	0.536200135958813	17	30	11	23	16.4536261643644	40.2912500149406	9.65120942831828	19.7906192232279
Interval_1229	XIV	633803	634202	+	400	7.6605893185572	-1.39975877549775	0.983517667054011	-1.42321670711878	0.154673343841381	NA	7	1	9	17	6.7750225382677	1.34304166716469	7.89644407771495	14.6278489910815
Interval_1230	XIV	651796	652349	+	554	22.8077227245933	-0.86615302617803	0.52536673168839	-1.64866363615078	0.099216563846168	0.50950623669238	18	11	31	37	17.4214865269741	14.7734583388116	27.1988629343515	31.8370830982361
Interval_1231	XIV	661992	665455	+	3464	74.0371166451807	0.440570839082426	0.32892024116459	1.33944581070025	0.18042558437999	0.615279434233324	74	74	73	71	71.6216668331157	99.3850833701868	64.0489352970213	61.092781080399
Interval_1232	XIV	672338	672517	+	180	1.62645297482777	-2.06250151660677	3.15308459050904	-0.654121847163572	0.513033307209652	NA	0	1	0	6	0	1.34304166716469	0	5.1627702321464
Interval_1233	XIV	691930	692288	+	359	3.65150128979359	-1.25280875716694	1.50539601587755	-0.832212085028424	0.405289243660764	NA	3	1	2	10	2.90358108782902	1.34304166716469	1.75476535060332	8.60461705357733
Interval_1234	XIV	707884	708584	+	701	12.5941841535722	0.587966055081971	0.689490341135637	0.852754592781606	0.39379540935405	0.826340164408795	12	14	10	13	11.6143243513161	18.8025833403056	8.77382675301662	11.1860021696505
Interval_1235	XIV	726020	726200	+	181	3.9190853292682	1.02144890601816	1.40532503533982	0.72684174858606	0.467322904900337	NA	8	2	5	1	7.74288290087737	2.68608333432937	4.38691337650831	0.860461705357733
Interval_1236	XIV	736043	736968	+	926	8.37097543416153	-0.566968175342585	0.854680413297198	-0.663368630568386	0.507094491506759	NA	7	5	12	11	6.7750225382677	6.71520833582343	10.5285921036199	9.46507875893506
Interval_1237	XIV	739090	739758	+	669	22.2578210792111	-0.288290823612179	0.53775136379625	-0.536104309577186	0.591886461851943	0.892830896530592	18	17	35	21	17.4214865269741	22.8317083417997	30.7083936355582	18.0696958125124
Interval_1238	XIV	763098	763286	+	189	3.63757984684485	0.509890926524358	1.41559732478225	0.360194892712721	0.71870139377326	NA	6	2	2	5	5.80716217565803	2.68608333432937	1.75476535060332	4.30230852678867
Interval_1239	XIV	764194	764435	+	242	1.92076717460828	4.56817823358347	2.770060252619	1.64912594564122	0.0991218352229072	NA	1	5	0	0	0.967860362609672	6.71520833582343	0	0
Interval_1240	XIV	783383	784245	+	863	39.3162216791239	1.62463260677342	0.446485993773197	3.63870900639873	0.000274008199262207	0.00854318421271096	48	54	25	19	46.4572974052642	72.5242500268931	21.9345668825415	16.3487724017969
Interval_1241	XV	3	903	+	901	60.624345716899	1.62913336938494	0.375960721691854	4.33325418159031	1.46921313037004e-05	0.00116602096619368	80	79	27	41	77.4288290087737	106.10029170601	23.6893322331449	35.278929919667
Interval_1242	XV	5046	5372	+	327	3.88868053221817	0.0490313681813453	1.45835198179838	0.0336210796798738	0.973179312615758	NA	8	0	4	5	7.74288290087737	0	3.50953070120665	4.30230852678867
Interval_1243	XV	21084	21846	+	763	13.473035038271	0.462327233801161	0.683698839412303	0.676214741272005	0.498904314571974	0.855369950044211	13	14	8	18	12.5821847139257	18.8025833403056	7.01906140241329	15.4883106964392
Interval_1244	XV	27483	28104	+	622	16.9198861779999	1.82535971402207	0.642595278890898	2.84060554751132	0.00450279696325726	0.0644416680151407	20	25	7	10	19.3572072521934	33.5760416791172	6.14167872711163	8.60461705357733
Interval_1245	XV	31542	31710	+	169	2.17254296973054	0.610302492077868	2.03450880063187	0.299975351243662	0.764195957162275	NA	4	1	2	2	3.87144145043869	1.34304166716469	1.75476535060332	1.72092341071547
Interval_1246	XV	31813	32268	+	456	8.4049353639486	0.161819902003083	0.906663379108066	0.178478480251705	0.858347220128398	NA	6	9	14	4	5.80716217565803	12.0873750044822	12.2833574542233	3.44184682143093
Interval_1247	XV	43402	43581	+	180	3.42578205933616	-0.857111327500378	1.51112049085488	-0.567202504821763	0.570576606449787	NA	1	3	6	4	0.967860362609672	4.02912500149406	5.26429605180997	3.44184682143093
Interval_1248	XV	43585	43831	+	247	3.10761772223786	-2.32061984076042	1.85059990396543	-1.25398247119101	0.20984837675814	NA	2	0	10	2	1.93572072521934	0	8.77382675301662	1.72092341071547
Interval_1249	XV	55172	55813	+	642	16.3449432415892	-0.469276930962859	0.609923176253731	-0.769403343295218	0.441653904477462	0.83168951027121	17	8	19	25	16.4536261643644	10.7443333373175	16.6702708307316	21.5115426339433
Interval_1250	XV	69063	70213	+	1151	20.3708701082596	0.499480005964135	0.539993651816	0.92497384790429	0.354979511088747	0.794535594707403	27	16	18	21	26.1322297904611	21.488666674635	15.7928881554299	18.0696958125124
Interval_1251	XV	79873	80207	+	335	18.6960607728834	-0.109233481029512	0.568821596626709	-0.192034693614484	0.847715029568101	0.952452021638291	23	10	22	23	22.2607883400225	13.4304166716469	19.3024188566366	19.7906192232279
Interval_1252	XV	81392	83685	+	2294	47.1362223040918	0.409966335726596	0.391885339576595	1.04613848573549	0.29549709875818	0.745575049756912	49	45	39	54	47.4251577678739	60.4368750224109	34.2179243367648	46.4649320893176
Interval_1253	XV	92948	93582	+	635	16.8325465455303	0.129630043846232	0.598398335197791	0.216628349748642	0.828497990414605	0.944228127456854	17	14	14	23	16.4536261643644	18.8025833403056	12.2833574542233	19.7906192232279
Interval_1254	XV	94298	94759	+	462	13.6303403975055	0.31930440941644	0.662032364714832	0.482309364971876	0.629586195554063	0.901038212715352	16	11	10	18	15.4857658017547	14.7734583388116	8.77382675301662	15.4883106964392
Interval_1255	XV	103887	104119	+	233	6.31552232214569	-1.13843094239743	1.02879563252625	-1.1065666556165	0.268481330460518	NA	4	3	9	11	3.87144145043869	4.02912500149406	7.89644407771495	9.46507875893506
Interval_1256	XV	108969	110455	+	1487	87.1939899675849	0.466085607976294	0.305009519489057	1.52810184009032	0.126487254692511	0.540634488320273	113	69	78	91	109.368220974893	92.6698750343634	68.4358486735296	78.3020151875537
Interval_1257	XV	110869	111157	+	289	6.01131679996608	1.58498057161816	1.08171537315663	1.46524733857939	0.142853448423909	NA	13	4	4	3	12.5821847139257	5.37216666865875	3.50953070120665	2.5813851160732
Interval_1258	XV	117581	118171	+	591	12.6292568089509	0.0749544678767542	0.693351706857383	0.108104540791405	0.913912766235436	0.977141138095794	9	13	15	13	8.71074326348705	17.4595416731409	13.1607401295249	11.1860021696505
Interval_1259	XV	127960	128788	+	829	14.3540923503167	0.52756042079796	0.641073386734102	0.822932961677874	0.410546117126698	0.826581809055645	17	13	16	11	16.4536261643644	17.4595416731409	14.0381228048266	9.46507875893506
Interval_1260	XV	135714	136069	+	356	3.85245777927798	-1.86594526416328	1.46352926023999	-1.27496273211326	0.202322433217231	NA	2	1	5	9	1.93572072521934	1.34304166716469	4.38691337650831	7.7441553482196
Interval_1261	XV	158704	162158	+	3455	95.6476393459587	0.985554948434905	0.318891579434071	3.09056435476893	0.00199776507177544	0.0371074235672332	105	114	81	66	101.625338074016	153.106750056774	71.0679966994346	56.7904725536104
Interval_1262	XV	167963	168586	+	624	14.5961754308684	1.02768064900094	0.644735970655438	1.59395581412374	0.110945931899312	0.524309138047188	17	17	10	12	16.4536261643644	22.8317083417997	8.77382675301662	10.3255404642928
Interval_1263	XV	170157	170805	+	649	13.0492393413172	1.19186438377611	0.724278331954218	1.64558890027853	0.0998484259193983	0.509752490220086	10	20	10	8	9.67860362609672	26.8608333432937	8.77382675301662	6.88369364286186
Interval_1264	XV	181143	181774	+	632	3.75798734339029	-1.18908226501301	1.41043587097603	-0.843060141536362	0.399194809052224	NA	2	2	5	7	1.93572072521934	2.68608333432937	4.38691337650831	6.02323193750413
Interval_1265	XV	216108	216885	+	778	35.2930773834864	0.180404188956476	0.428093209657042	0.421413339167429	0.673453280337575	0.914346366616956	36	30	38	38	34.8429730539482	40.2912500149406	33.3405416614631	32.6975448035938
Interval_1266	XV	218362	219162	+	801	18.8192287884099	-0.275751443878516	0.577972877694761	-0.477101010307521	0.633290195292407	0.901896150881357	12	17	23	24	11.6143243513161	22.8317083417997	20.1798015319382	20.6510809285856
Interval_1267	XV	230038	230298	+	261	2.27602949633205	-2.69755354446864	2.38591440639916	-1.13061622715117	0.258216654566302	NA	0	1	1	8	0	1.34304166716469	0.877382675301661	6.88369364286186
Interval_1268	XV	231921	234721	+	2801	41.780144619651	-0.485717573188473	0.410345677601191	-1.18367902892969	0.236540143432938	0.681111077762074	32	29	49	63	30.9715316035095	38.9482083477759	42.9917510897814	54.2090874375372
Interval_1269	XV	253710	254127	+	418	32.1972377850513	0.223131826799739	0.45232656386408	0.493298082901866	0.621801982771161	0.901023587685695	29	31	34	34	28.0679505156805	41.6342916821053	29.8310109602565	29.2556979821629
Interval_1270	XV	255175	255480	+	306	5.52782423450389	-0.46026289314249	1.12286851308966	-0.409899189243487	0.68187990014656	NA	8	1	7	8	7.74288290087737	1.34304166716469	6.14167872711163	6.88369364286186
Interval_1271	XV	267683	267976	+	294	6.67813240324985	-0.697885024132069	0.975353545141977	-0.71552005691483	0.474287751897244	NA	5	4	9	10	4.83930181304836	5.37216666865875	7.89644407771495	8.60461705357733
Interval_1272	XV	273789	274893	+	1105	26.0703008508755	-0.158637835841813	0.489418192045865	-0.32413555200855	0.74583541205194	0.934085885184392	22	21	34	29	21.2929279774128	28.2038750104584	29.8310109602565	24.9533894553743
Interval_1273	XV	285509	285910	+	402	14.3366963925602	-0.554949522755795	0.652035918071616	-0.851102688325894	0.394712312209012	0.826340164408795	9	11	18	21	8.71074326348705	14.7734583388116	15.7928881554299	18.0696958125124
Interval_1274	XV	288181	288621	+	441	16.8546103616154	0.443081991667443	0.588965509635393	0.752305499080479	0.451867361627464	0.832236722997418	22	13	16	17	21.2929279774128	17.4595416731409	14.0381228048266	14.6278489910815
Interval_1275	XV	296298	296875	+	578	6.8663981652763	-0.997534576714504	0.978642653687695	-1.01930420971906	0.308058566058887	NA	4	4	9	12	3.87144145043869	5.37216666865875	7.89644407771495	10.3255404642928
Interval_1276	XV	304123	305164	+	1042	36.5799788289876	-0.324193843974455	0.429975364005567	-0.753982369953312	0.450859808057536	0.832136601340864	39	20	49	45	37.7465541417772	26.8608333432937	42.9917510897814	38.720776741098
Interval_1277	XV	312555	312819	+	265	5.97553166286854	-1.3827085504351	1.08337055717208	-1.27630249989845	0.201848606825681	NA	4	2	8	12	3.87144145043869	2.68608333432937	7.01906140241329	10.3255404642928
Interval_1278	XV	315899	316627	+	729	20.9528258581892	0.566336245114155	0.532554451359049	1.06343350181169	0.287585406675067	0.736809467795504	28	17	19	20	27.1000901530708	22.8317083417997	16.6702708307316	17.2092341071547
Interval_1279	XV	331322	331830	+	509	3.83486169958511	-1.10660838700302	1.52404247582891	-0.726100751490637	0.467777008381191	NA	1	3	1	11	0.967860362609672	4.02912500149406	0.877382675301661	9.46507875893506
Interval_1280	XV	343563	343761	+	199	2.45460405789574	-0.181271416500207	1.84463351918681	-0.0982696099874181	0.92171820907189	NA	2	2	2	4	1.93572072521934	2.68608333432937	1.75476535060332	3.44184682143093
Interval_1281	XV	349302	349763	+	462	6.13216191235417	-1.21458250109412	1.07539336157525	-1.12943090825387	0.258716100404813	NA	6	1	10	10	5.80716217565803	1.34304166716469	8.77382675301662	8.60461705357733
Interval_1282	XV	370931	371567	+	637	9.41479754931079	-0.752265203261646	0.821747536925051	-0.915445644141015	0.359957725610573	0.797571305731041	5	7	11	16	4.83930181304836	9.40129167015281	9.65120942831828	13.7673872857237
Interval_1283	XV	377560	378241	+	682	17.4542428091671	-0.731854594742078	0.590643404392817	-1.23908027974075	0.215315769283238	0.663643137411663	12	11	24	26	11.6143243513161	14.7734583388116	21.0571842072399	22.3720043393011
Interval_1284	XV	382974	383419	+	446	8.17468680300576	-1.70543458381212	0.933887363083145	-1.82616732084454	0.0678250621676726	NA	5	2	13	16	4.83930181304836	2.68608333432937	11.4059747789216	13.7673872857237
Interval_1285	XV	384771	385555	+	785	18.8259219759853	-1.23936486173505	0.586042171100363	-2.11480491140765	0.034446578112085	0.273380569925911	12	8	27	34	11.6143243513161	10.7443333373175	23.6893322331449	29.2556979821629
Interval_1286	XV	391292	392059	+	768	20.5380667898933	-0.761811333342152	0.562118810993771	-1.3552496704306	0.175338024288986	0.607421012715416	20	8	25	35	19.3572072521934	10.7443333373175	21.9345668825415	30.1161596875207
Interval_1287	XV	407865	408341	+	477	6.56594789777007	-0.961702675431971	0.997805996338453	-0.963817294104297	0.335137534589986	NA	5	3	11	9	4.83930181304836	4.02912500149406	9.65120942831828	7.7441553482196
Interval_1288	XV	417882	418277	+	396	7.01456792978996	-0.870949029513386	0.960290913518097	-0.906963730733012	0.364425977292572	NA	6	3	9	12	5.80716217565803	4.02912500149406	7.89644407771495	10.3255404642928
Interval_1289	XV	424143	424717	+	575	26.0748507193049	-0.79136776898587	0.500039444089793	-1.58261068869552	0.113510225762793	0.524309138047188	20	14	44	32	19.3572072521934	18.8025833403056	38.6048377132731	27.5347745714475
Interval_1290	XV	427070	427667	+	598	8.36386516868745	-1.14522059185661	0.932107986875256	-1.22863510235094	0.219208648332403	NA	9	1	10	17	8.71074326348705	1.34304166716469	8.77382675301662	14.6278489910815
Interval_1291	XV	429616	430537	+	922	12.7352062806418	-2.00408176491709	0.76854279073437	-2.60763849336498	0.00911691817281569	0.101876763216235	5	4	17	30	4.83930181304836	5.37216666865875	14.9155054801282	25.813851160732
Interval_1292	XV	431759	432055	+	297	6.10064438971256	0.230818306002338	1.01112921037835	0.228277754843983	0.819430317095178	NA	8	4	6	7	7.74288290087737	5.37216666865875	5.26429605180997	6.02323193750413
Interval_1293	XV	438737	439148	+	412	6.57943172487617	-0.369165881367689	0.976197168286852	-0.378167334797278	0.705306289799381	NA	5	5	8	9	4.83930181304836	6.71520833582343	7.01906140241329	7.7441553482196
Interval_1294	XV	443308	444494	+	1187	33.3310641138038	-0.282144520930646	0.440581640860322	-0.640391007622794	0.521918427549847	0.862944672823895	29	24	44	40	28.0679505156805	32.2330000119525	38.6048377132731	34.4184682143093
Interval_1295	XV	446195	447051	+	857	16.6271238337615	-0.473536981658131	0.619154745161862	-0.76481200436304	0.444383498482793	0.83168951027121	20	6	22	23	19.3572072521934	8.05825000298812	19.3024188566366	19.7906192232279
Interval_1296	XV	461606	462887	+	1282	30.4395565535978	-0.743545010318558	0.463038126191442	-1.60579651709099	0.108318626165262	0.524309138047188	26	15	43	45	25.1643694278515	20.1456250074703	37.7274550379714	38.720776741098
Interval_1297	XV	471709	472496	+	788	11.5641654914725	-0.253447827459975	0.714702706069392	-0.354619935404816	0.722874339298832	0.934079155974468	12	7	17	12	11.6143243513161	9.40129167015281	14.9155054801282	10.3255404642928
Interval_1298	XV	479393	480485	+	1093	19.7006621222052	-1.13250736524792	0.593184574704578	-1.9091989467392	0.0562364321272363	0.35575655976143	18	5	27	36	17.4214865269741	6.71520833582343	23.6893322331449	30.9766213928784
Interval_1299	XV	481801	482093	+	293	6.53339978157401	-1.48746736298282	1.06896860830933	-1.39149770294507	0.16407455572044	NA	3	3	16	6	2.90358108782902	4.02912500149406	14.0381228048266	5.1627702321464
Interval_1300	XV	487051	487762	+	712	20.5726196973922	0.582945583229473	0.543421622827741	1.07273166679689	0.283391527939054	0.735740465785667	26	18	15	23	25.1643694278515	24.1747500089644	13.1607401295249	19.7906192232279
Interval_1301	XV	494014	494928	+	915	33.5125766082696	-0.201766284462069	0.447450156808022	-0.450924603315396	0.652043890497116	0.902979300382556	39	18	42	41	37.7465541417772	24.1747500089644	36.8500723626698	35.278929919667
Interval_1302	XV	504598	505860	+	1263	36.8682734368337	0.426071507163948	0.431597653477814	0.987196069604789	0.323546528238993	0.780265522521108	35	38	36	36	33.8751126913385	51.0355833522581	31.5857763108598	30.9766213928784
Interval_1303	XV	511296	511777	+	482	22.2735677294703	-0.0886064143017451	0.521304687746913	-0.169970492083437	0.865033342855875	0.958061656253091	25	14	29	24	24.1965090652418	18.8025833403056	25.4440975837482	20.6510809285856
Interval_1304	XV	514145	515128	+	984	22.2062650697311	-0.455586078739438	0.521914405791067	-0.872913400519965	0.382710281584508	0.817808192258242	18	15	29	30	17.4214865269741	20.1456250074703	25.4440975837482	25.813851160732
Interval_1305	XV	520442	520892	+	451	19.2071023345307	-0.472541491624861	0.594675760533791	-0.794620401545708	0.426834347132676	0.826800955274489	14	14	35	16	13.5500450765354	18.8025833403056	30.7083936355582	13.7673872857237
Interval_1306	XV	522697	522903	+	207	5.14068739222512	1.52101864838347	1.25380843168279	1.21311885448245	0.225084382367137	NA	2	10	2	4	1.93572072521934	13.4304166716469	1.75476535060332	3.44184682143093
Interval_1307	XV	550399	550901	+	503	3.14072144417577	-3.25578272809059	2.03646697171711	-1.59874074723902	0.109878219671492	NA	0	1	2	11	0	1.34304166716469	1.75476535060332	9.46507875893506
Interval_1308	XV	578051	578519	+	469	9.70520113254875	-1.69937679021506	0.848455163719664	-2.00290700426045	0.045187271151382	0.315587901721252	4	4	19	15	3.87144145043869	5.37216666865875	16.6702708307316	12.906925580366
Interval_1309	XV	579632	579937	+	306	7.73555784951229	-0.18332756503418	0.888316470320134	-0.20637641106453	0.836496895461345	NA	8	5	8	11	7.74288290087737	6.71520833582343	7.01906140241329	9.46507875893506
Interval_1310	XV	586518	586752	+	235	5.08399005071184	-1.3954917779916	1.18507744208167	-1.17755323697692	0.238974761962655	NA	3	2	7	10	2.90358108782902	2.68608333432937	6.14167872711163	8.60461705357733
Interval_1311	XV	605919	606500	+	582	10.11874850919	-0.840556722649396	0.782596294844311	-1.07406172018309	0.282795019858423	0.735740465785667	8	5	12	18	7.74288290087737	6.71520833582343	10.5285921036199	15.4883106964392
Interval_1312	XV	618553	619957	+	1405	40.7412667428145	0.00866736961700317	0.42089576610123	0.0205926747548194	0.983570583927282	0.994625938151046	52	23	51	43	50.3287388557029	30.8899583447878	44.7465164403847	36.9998533303825
Interval_1313	XV	628184	628565	+	382	1.29915304300856	-3.63128551471022	3.65934060917926	-0.99233329239736	0.321034967963301	NA	0	0	2	4	0	0	1.75476535060332	3.44184682143093
Interval_1314	XV	631865	632262	+	398	7.54294234099277	-0.129702756421531	0.971664018418351	-0.13348519031574	0.893809675871084	NA	4	8	4	14	3.87144145043869	10.7443333373175	3.50953070120665	12.0464638750083
Interval_1315	XV	638689	639506	+	818	36.2564341518418	-0.789635999495921	0.437547575101726	-1.80468603742653	0.0711238259602396	0.405824183420191	31	17	58	48	30.0036712408998	22.8317083417997	50.8881951674964	41.3021618571712
Interval_1316	XV	648530	649171	+	642	6.91965987805962	0.918627108704401	0.95171555320504	0.965232842534507	0.334428200480494	NA	9	7	6	5	8.71074326348705	9.40129167015281	5.26429605180997	4.30230852678867
Interval_1317	XV	656663	656857	+	195	3.01461549574725	-0.847518094042734	1.61490430172557	-0.524810103692917	0.599715207073787	NA	3	1	4	5	2.90358108782902	1.34304166716469	3.50953070120665	4.30230852678867
Interval_1318	XV	663477	663743	+	267	3.68478610983171	1.20703580777981	1.5345017461702	0.786597871779764	0.43151730551268	NA	1	7	4	1	0.967860362609672	9.40129167015281	3.50953070120665	0.860461705357733
Interval_1319	XV	670878	671422	+	545	24.4640248907293	-0.598834109055972	0.503592939231094	-1.18912332244034	0.234391142023102	0.677561148960821	22	13	35	33	21.2929279774128	17.4595416731409	30.7083936355582	28.3952362768052
Interval_1320	XV	678889	679177	+	289	17.574332193877	-0.400946964216508	0.586892382920581	-0.683169480273805	0.494499755407076	0.855369950044211	16	11	27	19	15.4857658017547	14.7734583388116	23.6893322331449	16.3487724017969
Interval_1321	XV	682186	683889	+	1704	27.2607065312421	-0.488594918878494	0.494882674164142	-0.987294452576527	0.323498309400625	0.780265522521108	22	18	45	28	21.2929279774128	24.1747500089644	39.4822203885748	24.0929277500165
Interval_1322	XV	689458	689696	+	239	3.83853633632924	-0.0344102379106801	1.34275699253991	-0.0256265564818181	0.979555204013527	NA	5	2	5	4	4.83930181304836	2.68608333432937	4.38691337650831	3.44184682143093
Interval_1323	XV	700948	701779	+	832	12.2908164911079	-2.13516863775378	0.783807709523058	-2.72409752010862	0.00644774647875566	0.0827776864110837	4	4	20	26	3.87144145043869	5.37216666865875	17.5476535060332	22.3720043393011
