PeakID (cmd=annotatePeaks.pl SPT5_T15_R2_peaks.broadPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T15_R2_peak_427	VII	883959	884382	+	24	NA	promoter-TSS (YGR192C)	protein_coding-promoter-TSS (YGR192C)	-360	YGR192C	YGR192C	YGR192C			TDH3			protein_coding
SPT5_T15_R2_peak_316	V	311194	312185	+	24	NA	promoter-TSS (YER075C)	protein_coding-promoter-TSS (YER075C)	406	tA(UGC)E	tA(UGC)E	tA(UGC)E			tA(UGC)E			tRNA
SPT5_T15_R2_peak_747	XIII	675005	675508	+	24	NA	promoter-TSS (YMR205C)	protein_coding-promoter-TSS (YMR205C)	-490	YMR205C	YMR205C	YMR205C			PFK2			protein_coding
SPT5_T15_R2_peak_759	XIII	872648	872920	+	24	NA	promoter-TSS (YMR302C)	protein_coding-promoter-TSS (YMR302C)	-159	YMR302C	YMR302C	YMR302C			YME2			protein_coding
SPT5_T15_R2_peak_331	V	467588	468227	+	24	NA	promoter-TSS (YER149C)	protein_coding-promoter-TSS (YER149C)	-437	YER149C	YER149C	YER149C			PEA2			protein_coding
SPT5_T15_R2_peak_596	XI	581123	581341	+	24	NA	promoter-TSS (YKR075C)	protein_coding-promoter-TSS (YKR075C)	-482	YKR075C	YKR075C	YKR075C			YKR075C			protein_coding
SPT5_T15_R2_peak_879	XV	514147	514975	+	24	NA	promoter-TSS (YOR100C)	protein_coding-promoter-TSS (YOR100C)	-283	YOR100C	YOR100C	YOR100C			CRC1			protein_coding
SPT5_T15_R2_peak_11	I	139042	139312	+	23	NA	promoter-TSS (YAL007C)	protein_coding-promoter-TSS (YAL007C)	25	tP(UGG)A	tP(UGG)A	tP(UGG)A			TRN1			tRNA
SPT5_T15_R2_peak_914	XV	911799	912240	+	23	NA	promoter-TSS (YOR319W)	protein_coding-promoter-TSS (YOR319W)	417	YOR318C	YOR318C	YOR318C			YOR318C			protein_coding
SPT5_T15_R2_peak_672	XII	921580	922296	+	23	NA	promoter-TSS (YLR399C)	protein_coding-promoter-TSS (YLR399C)	-125	YLR400W	YLR400W	YLR400W			YLR400W			protein_coding
SPT5_T15_R2_peak_707	XIII	271609	272101	+	23	NA	promoter-TSS (YMR001C)	protein_coding-promoter-TSS (YMR001C)	-278	YMR001C-A	YMR001C-A	YMR001C-A			YMR001C-A			protein_coding
SPT5_T15_R2_peak_685	XIII	26057	26694	+	23	NA	promoter-TSS (YML121W)	protein_coding-promoter-TSS (YML121W)	43	YML122C	YML122C	YML122C			YML122C			protein_coding
SPT5_T15_R2_peak_241	IV	1517896	1518227	+	23	NA	promoter-TSS (YDR540C)	protein_coding-promoter-TSS (YDR540C)	-386	YDR540C	YDR540C	YDR540C			IRC4			protein_coding
SPT5_T15_R2_peak_44	II	370917	371650	+	23	NA	promoter-TSS (YBR066C)	protein_coding-promoter-TSS (YBR066C)	-584	YBR066C	YBR066C	YBR066C			NRG2			protein_coding
SPT5_T15_R2_peak_351	VI	176662	176971	+	23	NA	promoter-TSS (YFR015C)	protein_coding-promoter-TSS (YFR015C)	-425	YFR015C	YFR015C	YFR015C			GSY1			protein_coding
SPT5_T15_R2_peak_326	V	430907	431334	+	23	NA	promoter-TSS (YER132C)	protein_coding-promoter-TSS (YER132C)	100	snR52	snR52	snR52			snR52			snoRNA
SPT5_T15_R2_peak_806	XIV	500518	501292	+	23	NA	promoter-TSS (YNL066W)	protein_coding-promoter-TSS (YNL066W)	-610	YNL066W	YNL066W	YNL066W			SUN4			protein_coding
SPT5_T15_R2_peak_673	XII	924739	924973	+	23	NA	promoter-TSS (YLR401C)	protein_coding-promoter-TSS (YLR401C)	-33	YLR402W	YLR402W	YLR402W			YLR402W			protein_coding
SPT5_T15_R2_peak_292	V	149950	150165	+	23	NA	promoter-TSS (YEL002C)	protein_coding-promoter-TSS (YEL002C)	-43	YEL002C	YEL002C	YEL002C			WBP1			protein_coding
SPT5_T15_R2_peak_61	II	544579	544832	+	23	NA	promoter-TSS (YBR150C)	protein_coding-promoter-TSS (YBR150C)	-212	YBR150C	YBR150C	YBR150C			TBS1			protein_coding
SPT5_T15_R2_peak_95	III	127646	127917	+	23	NA	promoter-TSS (YCR008W)	protein_coding-promoter-TSS (YCR008W)	65	tN(GUU)C	tN(GUU)C	tN(GUU)C			tN(GUU)C			tRNA
SPT5_T15_R2_peak_643	XII	633350	633566	+	23	NA	promoter-TSS (YLR247C)	protein_coding-promoter-TSS (YLR247C)	-104	YLR247C	YLR247C	YLR247C			IRC20			protein_coding
SPT5_T15_R2_peak_459	VIII	174667	175422	+	23	NA	promoter-TSS (YHR032W-A)	protein_coding-promoter-TSS (YHR032W-A)	-151	YHR032W-A	YHR032W-A	YHR032W-A			YHR032W-A			protein_coding
SPT5_T15_R2_peak_838	XV	94299	94758	+	23	NA	promoter-TSS (YOL120C)	protein_coding-promoter-TSS (YOL120C)	-126	YOL120C	YOL120C	YOL120C			RPL18A			protein_coding
SPT5_T15_R2_peak_392	VII	472604	472797	+	23	NA	promoter-TSS (YGL012W)	protein_coding-promoter-TSS (YGL012W)	-155	YGL012W	YGL012W	YGL012W			ERG4			protein_coding
SPT5_T15_R2_peak_362	VII	76536	76805	+	23	NA	promoter-TSS (YGL225W)	protein_coding-promoter-TSS (YGL225W)	-224	YGL225W	YGL225W	YGL225W			VRG4			protein_coding
SPT5_T15_R2_peak_345	VI	55886	56180	+	23	NA	promoter-TSS (YFL037W)	protein_coding-promoter-TSS (YFL037W)	-47	YFL038C	YFL038C	YFL038C			YPT1			protein_coding
SPT5_T15_R2_peak_453	VIII	98216	98894	+	23	NA	promoter-TSS (YHL004W)	protein_coding-promoter-TSS (YHL004W)	240	YHL006C	YHL006C	YHL006C			SHU1			protein_coding
SPT5_T15_R2_peak_436	VII	976791	977248	+	23	NA	promoter-TSS (YGR241C)	protein_coding-promoter-TSS (YGR241C)	-317	YGR243W	YGR243W	YGR243W			MPC3			protein_coding
SPT5_T15_R2_peak_157	IV	546071	546367	+	23	NA	promoter-TSS (YDR044W)	protein_coding-promoter-TSS (YDR044W)	-423	YDR044W	YDR044W	YDR044W			HEM13			protein_coding
SPT5_T15_R2_peak_608	XII	83847	84570	+	23	NA	promoter-TSS (YLL028W)	protein_coding-promoter-TSS (YLL028W)	-596	YLL028W	YLL028W	YLL028W			TPO1			protein_coding
SPT5_T15_R2_peak_415	VII	756549	756853	+	23	NA	promoter-TSS (YGR132C)	protein_coding-promoter-TSS (YGR132C)	-195	YGR133W	YGR133W	YGR133W			PEX4			protein_coding
SPT5_T15_R2_peak_468	VIII	292671	294083	+	23	NA	promoter-TSS (YHR094C)	protein_coding-promoter-TSS (YHR094C)	434	YHR095W	YHR095W	YHR095W			YHR095W			protein_coding
SPT5_T15_R2_peak_951	XVI	339429	340909	+	23	NA	TTS (YPL110C)	protein_coding-TTS (YPL110C)	225	YPL111W	YPL111W	YPL111W			CAR1			protein_coding
SPT5_T15_R2_peak_136	IV	330361	330970	+	23	NA	promoter-TSS (YDL070W)	protein_coding-promoter-TSS (YDL070W)	-218	YDL072C	YDL072C	YDL072C			YET3			protein_coding
SPT5_T15_R2_peak_79	II	680147	680705	+	23	NA	promoter-TSS (YBR230C)	protein_coding-promoter-TSS (YBR230C)	64	YBR230W-A	YBR230W-A	YBR230W-A			YBR230W-A			protein_coding
SPT5_T15_R2_peak_365	VII	115413	115644	+	23	NA	promoter-TSS (YGL202W)	protein_coding-promoter-TSS (YGL202W)	40	tK(UUU)G1	tK(UUU)G1	tK(UUU)G1			tK(UUU)G1			tRNA
SPT5_T15_R2_peak_929	XVI	55958	56521	+	23	NA	promoter-TSS (YPL257W-A)	protein_coding-promoter-TSS (YPL257W-A)	35	tW(CCA)P	tW(CCA)P	tW(CCA)P			tW(CCA)P			tRNA
SPT5_T15_R2_peak_194	IV	1015975	1016292	+	23	NA	promoter-TSS (YDR277C)	protein_coding-promoter-TSS (YDR277C)	-431	YDR277C	YDR277C	YDR277C			MTH1			protein_coding
SPT5_T15_R2_peak_750	XIII	754348	754640	+	23	NA	promoter-TSS (YMR242C)	protein_coding-promoter-TSS (YMR242C)	197	YMR242W-A	YMR242W-A	YMR242W-A			YMR242W-A			protein_coding
SPT5_T15_R2_peak_149	IV	491108	491377	+	22	NA	promoter-TSS (YDR025W)	protein_coding-promoter-TSS (YDR025W)	225	YDR024W	YDR024W	YDR024W			FYV1			protein_coding
SPT5_T15_R2_peak_470	VIII	298550	299183	+	22	NA	promoter-TSS (YHR097C)	protein_coding-promoter-TSS (YHR097C)	-257	YHR097C	YHR097C	YHR097C			YHR097C			protein_coding
SPT5_T15_R2_peak_337	V	522799	523061	+	22	NA	promoter-TSS (YER168C)	protein_coding-promoter-TSS (YER168C)	-261	YER168C	YER168C	YER168C			CCA1			protein_coding
SPT5_T15_R2_peak_401	VII	584263	584639	+	22	NA	promoter-TSS (YGR044C)	protein_coding-promoter-TSS (YGR044C)	-155	YGR045C	YGR045C	YGR045C			YGR045C			protein_coding
SPT5_T15_R2_peak_755	XIII	797959	798356	+	22	NA	promoter-TSS (YMR265C)	protein_coding-promoter-TSS (YMR265C)	-232	YMR265C	YMR265C	YMR265C			YMR265C			protein_coding
SPT5_T15_R2_peak_481	VIII	455693	455930	+	22	NA	promoter-TSS (YHR177W)	protein_coding-promoter-TSS (YHR177W)	-780	YHR177W	YHR177W	YHR177W			YHR177W			protein_coding
SPT5_T15_R2_peak_223	IV	1359592	1359809	+	22	NA	promoter-TSS (YDR449C)	protein_coding-promoter-TSS (YDR449C)	-223	YDR450W	YDR450W	YDR450W			RPS18A			protein_coding
SPT5_T15_R2_peak_183	IV	889141	889412	+	22	NA	promoter-TSS (YDR213W)	protein_coding-promoter-TSS (YDR213W)	-475	YDR213W	YDR213W	YDR213W			UPC2			protein_coding
SPT5_T15_R2_peak_808	XIV	507304	507510	+	22	NA	promoter-TSS (YNL063W)	protein_coding-promoter-TSS (YNL063W)	-310	YNL064C	YNL064C	YNL064C			YDJ1			protein_coding
SPT5_T15_R2_peak_857	XV	312556	312819	+	22	NA	promoter-TSS (YOL007C)	protein_coding-promoter-TSS (YOL007C)	-320	YOL007C	YOL007C	YOL007C			CSI2			protein_coding
SPT5_T15_R2_peak_760	XIII	880527	880884	+	22	NA	promoter-TSS (YMR305C)	protein_coding-promoter-TSS (YMR305C)	-454	YMR306W	YMR306W	YMR306W			FKS3			protein_coding
SPT5_T15_R2_peak_898	XV	770147	770660	+	22	NA	promoter-TSS (YOR230W)	protein_coding-promoter-TSS (YOR230W)	-397	YOR230W	YOR230W	YOR230W			WTM1			protein_coding
SPT5_T15_R2_peak_387	VII	412156	413928	+	22	NA	promoter-TSS (tV(AAC)G1)	tRNA-promoter-TSS (tV(AAC)G1)	-675	tV(AAC)G1	tV(AAC)G1	tV(AAC)G1			tV(AAC)G1			tRNA
SPT5_T15_R2_peak_852	XV	273808	274755	+	22	NA	promoter-TSS (YOL025W)	protein_coding-promoter-TSS (YOL025W)	72	YOL026C	YOL026C	YOL026C			MIM1			protein_coding
SPT5_T15_R2_peak_831	XV	27814	28058	+	22	NA	TTS (YOL155C)	protein_coding-TTS (YOL155C)	852	YOL155W-A	YOL155W-A	YOL155W-A			YOL155W-A			protein_coding
SPT5_T15_R2_peak_647	XII	657769	658602	+	22	NA	promoter-TSS (YLR257W)	protein_coding-promoter-TSS (YLR257W)	-641	YLR257W	YLR257W	YLR257W			YLR257W			protein_coding
SPT5_T15_R2_peak_552	XI	80652	80964	+	22	NA	promoter-TSS (YKL191W)	protein_coding-promoter-TSS (YKL191W)	-227	YKL191W	YKL191W	YKL191W			DPH2			protein_coding
SPT5_T15_R2_peak_920	XV	1009804	1010032	+	22	NA	promoter-TSS (YOR357C)	protein_coding-promoter-TSS (YOR357C)	-206	YOR357C	YOR357C	YOR357C			SNX3			protein_coding
SPT5_T15_R2_peak_430	VII	919752	920466	+	22	NA	promoter-TSS (YGR213C)	protein_coding-promoter-TSS (YGR213C)	-466	YGR214W	YGR214W	YGR214W			RPS0A			protein_coding
SPT5_T15_R2_peak_49	II	405549	406414	+	22	NA	promoter-TSS (YBR081C)	protein_coding-promoter-TSS (YBR081C)	21	tD(GUC)B	tD(GUC)B	tD(GUC)B			tD(GUC)B			tRNA
SPT5_T15_R2_peak_564	XI	179338	179763	+	22	NA	promoter-TSS (YKL141W)	protein_coding-promoter-TSS (YKL141W)	-117	YKL141W	YKL141W	YKL141W			SDH3			protein_coding
SPT5_T15_R2_peak_399	VII	576622	577004	+	22	NA	promoter-TSS (YGR041W)	protein_coding-promoter-TSS (YGR041W)	-674	YGR041W	YGR041W	YGR041W			BUD9			protein_coding
SPT5_T15_R2_peak_486	VIII	505718	505966	+	22	NA	promoter-TSS (YHR203C)	protein_coding-promoter-TSS (YHR203C)	-312	YHR203C	YHR203C	YHR203C			RPS4B			protein_coding
SPT5_T15_R2_peak_305	V	264252	264619	+	22	NA	promoter-TSS (YER054C)	protein_coding-promoter-TSS (YER054C)	-737	YER054C	YER054C	YER054C			GIP2			protein_coding
SPT5_T15_R2_peak_70	II	604186	604476	+	22	NA	promoter-TSS (YBR188C)	protein_coding-promoter-TSS (YBR188C)	-177	YBR189W	YBR189W	YBR189W			RPS9B			protein_coding
SPT5_T15_R2_peak_145	IV	461375	461569	+	22	NA	promoter-TSS (YDR006C)	protein_coding-promoter-TSS (YDR006C)	-225	YDR006C	YDR006C	YDR006C			SOK1			protein_coding
SPT5_T15_R2_peak_850	XV	253746	254115	+	22	NA	promoter-TSS (YOL039W)	protein_coding-promoter-TSS (YOL039W)	-353	YOL040C	YOL040C	YOL040C			RPS15			protein_coding
SPT5_T15_R2_peak_71	II	605890	606140	+	22	NA	promoter-TSS (YBR190W)	protein_coding-promoter-TSS (YBR190W)	49	YBR190W	YBR190W	YBR190W			YBR190W			protein_coding
SPT5_T15_R2_peak_376	VII	287292	287516	+	22	NA	promoter-TSS (tW(CCA)G1)	tRNA-promoter-TSS (tW(CCA)G1)	51	tW(CCA)G1	tW(CCA)G1	tW(CCA)G1			tW(CCA)G1			tRNA
SPT5_T15_R2_peak_566	XI	216841	217085	+	22	NA	promoter-TSS (YKL120W)	protein_coding-promoter-TSS (YKL120W)	-381	YKL120W	YKL120W	YKL120W			OAC1			protein_coding
SPT5_T15_R2_peak_645	XII	645195	646133	+	22	NA	promoter-TSS (YLR254C)	protein_coding-promoter-TSS (YLR254C)	289	YLR255C	YLR255C	YLR255C			YLR255C			protein_coding
SPT5_T15_R2_peak_717	XIII	349297	350256	+	22	NA	promoter-TSS (YMR039C)	protein_coding-promoter-TSS (YMR039C)	-254	YMR039C	YMR039C	YMR039C			SUB1			protein_coding
SPT5_T15_R2_peak_52	II	415287	415753	+	22	NA	promoter-TSS (YBR084C-A)	protein_coding-promoter-TSS (YBR084C-A)	-259	YBR084C-A	YBR084C-A	YBR084C-A			RPL19A			protein_coding
SPT5_T15_R2_peak_632	XII	498628	498805	+	22	NA	promoter-TSS (YLR166C)	protein_coding-promoter-TSS (YLR166C)	-231	YLR167W	YLR167W	YLR167W			RPS31			protein_coding
SPT5_T15_R2_peak_710	XIII	287528	287807	+	22	NA	promoter-TSS (YMR011W)	protein_coding-promoter-TSS (YMR011W)	-412	YMR011W	YMR011W	YMR011W			HXT2			protein_coding
SPT5_T15_R2_peak_214	IV	1266688	1267380	+	22	NA	promoter-TSS (YDR397C)	protein_coding-promoter-TSS (YDR397C)	-136	YDR397C	YDR397C	YDR397C			NCB2			protein_coding
SPT5_T15_R2_peak_289	V	131065	131771	+	21	NA	promoter-TSS (YEL012W)	protein_coding-promoter-TSS (YEL012W)	-265	tQ(UUG)E2	tQ(UUG)E2	tQ(UUG)E2			tQ(UUG)E2			tRNA
SPT5_T15_R2_peak_533	X	598434	598626	+	21	NA	promoter-TSS (YJR091C)	protein_coding-promoter-TSS (YJR091C)	-194	YJR091C	YJR091C	YJR091C			JSN1			protein_coding
SPT5_T15_R2_peak_367	VII	124327	124601	+	21	NA	promoter-TSS (YGL197W)	protein_coding-promoter-TSS (YGL197W)	-234	YGL197W	YGL197W	YGL197W			MDS3			protein_coding
SPT5_T15_R2_peak_742	XIII	608335	608513	+	21	NA	promoter-TSS (YMR172C-A)	protein_coding-promoter-TSS (YMR172C-A)	-213	YMR172C-A	YMR172C-A	YMR172C-A			YMR172C-A			protein_coding
SPT5_T15_R2_peak_278	V	16038	16267	+	21	NA	promoter-TSS (YEL071W)	protein_coding-promoter-TSS (YEL071W)	-203	YEL071W	YEL071W	YEL071W			DLD3			protein_coding
SPT5_T15_R2_peak_627	XII	444838	445064	+	21	NA	promoter-TSS (YLR152C)	protein_coding-promoter-TSS (YLR152C)	-263	YLR152C	YLR152C	YLR152C			YLR152C			protein_coding
SPT5_T15_R2_peak_661	XII	789858	790126	+	21	NA	promoter-TSS (YLR332W)	protein_coding-promoter-TSS (YLR332W)	-684	YLR332W	YLR332W	YLR332W			MID2			protein_coding
SPT5_T15_R2_peak_142	IV	407439	407878	+	21	NA	promoter-TSS (YDL025C)	protein_coding-promoter-TSS (YDL025C)	-452	YDL025C	YDL025C	YDL025C			RTK1			protein_coding
SPT5_T15_R2_peak_396	VII	528631	528877	+	21	NA	promoter-TSS (YGR023W)	protein_coding-promoter-TSS (YGR023W)	-510	YGR023W	YGR023W	YGR023W			MTL1			protein_coding
SPT5_T15_R2_peak_873	XV	461607	462859	+	21	NA	promoter-TSS (YOR071C)	protein_coding-promoter-TSS (YOR071C)	442	YOR072W-A	YOR072W-A	YOR072W-A			YOR072W-A			protein_coding
SPT5_T15_R2_peak_746	XIII	661708	662271	+	21	NA	promoter-TSS (YMR199W)	protein_coding-promoter-TSS (YMR199W)	-655	YMR199W	YMR199W	YMR199W			CLN1			protein_coding
SPT5_T15_R2_peak_69	II	602094	602463	+	21	NA	promoter-TSS (YBR187W)	protein_coding-promoter-TSS (YBR187W)	-356	YBR187W	YBR187W	YBR187W			GDT1			protein_coding
SPT5_T15_R2_peak_498	X	119798	120271	+	21	NA	promoter-TSS (YJL159W)	protein_coding-promoter-TSS (YJL159W)	-415	YJL159W	YJL159W	YJL159W			HSP150			protein_coding
SPT5_T15_R2_peak_513	X	291156	291367	+	21	NA	promoter-TSS (YJL079C)	protein_coding-promoter-TSS (YJL079C)	-487	YJL079C	YJL079C	YJL079C			PRY1			protein_coding
SPT5_T15_R2_peak_151	IV	512263	512822	+	21	NA	promoter-TSS (YDR034C)	protein_coding-promoter-TSS (YDR034C)	-433	YDR034C	YDR034C	YDR034C			LYS14			protein_coding
SPT5_T15_R2_peak_208	IV	1195016	1195315	+	21	NA	promoter-TSS (YDR359C)	protein_coding-promoter-TSS (YDR359C)	-281	YDR359C	YDR359C	YDR359C			EAF1			protein_coding
SPT5_T15_R2_peak_482	VIII	470591	470803	+	21	NA	promoter-TSS (YHR183W)	protein_coding-promoter-TSS (YHR183W)	-263	YHR183W	YHR183W	YHR183W			GND1			protein_coding
SPT5_T15_R2_peak_793	XIV	366210	366640	+	21	NA	promoter-TSS (YNL138W)	protein_coding-promoter-TSS (YNL138W)	-316	YNL138W	YNL138W	YNL138W			SRV2			protein_coding
SPT5_T15_R2_peak_675	XII	950016	950900	+	21	NA	promoter-TSS (YLR412C-A)	protein_coding-promoter-TSS (YLR412C-A)	15	YLR412C-A	YLR412C-A	YLR412C-A			YLR412C-A			protein_coding
SPT5_T15_R2_peak_409	VII	702754	703187	+	21	NA	promoter-TSS (YGR108W)	protein_coding-promoter-TSS (YGR108W)	303	YGR107W	YGR107W	YGR107W			YGR107W			protein_coding
SPT5_T15_R2_peak_994	XVI	855730	857178	+	21	NA	promoter-TSS (YPR158C-C)	protein_coding-promoter-TSS (YPR158C-C)	-197	YPR158C-D	YPR158C-D	YPR158C-D			YPR158C-D			protein_coding
SPT5_T15_R2_peak_383	VII	393663	393911	+	21	NA	promoter-TSS (YGL058W)	protein_coding-promoter-TSS (YGL058W)	-199	YGL058W	YGL058W	YGL058W			RAD6			protein_coding
SPT5_T15_R2_peak_699	XIII	196105	196397	+	21	NA	promoter-TSS (YML039W)	protein_coding-promoter-TSS (YML039W)	-81	tP(UGG)M	tP(UGG)M	tP(UGG)M			SUF7			tRNA
SPT5_T15_R2_peak_464	VIII	266987	267992	+	21	NA	promoter-TSS (YHR080C)	protein_coding-promoter-TSS (YHR080C)	-49	YHR081W	YHR081W	YHR081W			LRP1			protein_coding
SPT5_T15_R2_peak_491	X	60421	60668	+	21	NA	promoter-TSS (YJL198W)	protein_coding-promoter-TSS (YJL198W)	-300	YJL198W	YJL198W	YJL198W			PHO90			protein_coding
SPT5_T15_R2_peak_334	V	474219	474976	+	21	NA	promoter-TSS (YER152C)	protein_coding-promoter-TSS (YER152C)	208	YER153C	YER153C	YER153C			PET122			protein_coding
SPT5_T15_R2_peak_473	VIII	374556	375585	+	21	NA	promoter-TSS (YHR135C)	protein_coding-promoter-TSS (YHR135C)	30	YHR136C	YHR136C	YHR136C			SPL2			protein_coding
SPT5_T15_R2_peak_249	IX	129868	130240	+	21	NA	promoter-TSS (YIL122W)	protein_coding-promoter-TSS (YIL122W)	-556	YIL122W	YIL122W	YIL122W			POG1			protein_coding
SPT5_T15_R2_peak_593	XI	517435	519258	+	21	NA	TTS (tA(AGC)K2)	tRNA-TTS (tA(AGC)K2)	148	YKR041W	YKR041W	YKR041W			YKR041W			protein_coding
SPT5_T15_R2_peak_290	V	135384	135578	+	21	NA	promoter-TSS (YEL010W)	protein_coding-promoter-TSS (YEL010W)	16	tK(CUU)E1	tK(CUU)E1	tK(CUU)E1			tK(CUU)E1			tRNA
SPT5_T15_R2_peak_215	IV	1278565	1280019	+	21	NA	promoter-TSS (YDR406W)	protein_coding-promoter-TSS (YDR406W)	82	YDR406W	YDR406W	YDR406W			PDR15			protein_coding
SPT5_T15_R2_peak_80	II	697484	697692	+	21	NA	promoter-TSS (YBR238C)	protein_coding-promoter-TSS (YBR238C)	-286	YBR238C	YBR238C	YBR238C			YBR238C			protein_coding
SPT5_T15_R2_peak_360	VII	67274	67451	+	21	NA	promoter-TSS (YGL228W)	protein_coding-promoter-TSS (YGL228W)	-236	YGL228W	YGL228W	YGL228W			SHE10			protein_coding
SPT5_T15_R2_peak_272	IX	383795	384517	+	21	NA	promoter-TSS (YIR017C)	protein_coding-promoter-TSS (YIR017C)	-37	YIR017C	YIR017C	YIR017C			MET28			protein_coding
SPT5_T15_R2_peak_555	XI	108855	109122	+	21	NA	promoter-TSS (YKL180W)	protein_coding-promoter-TSS (YKL180W)	-281	YKL180W	YKL180W	YKL180W			RPL17A			protein_coding
SPT5_T15_R2_peak_298	V	208615	208814	+	21	NA	promoter-TSS (YER026C)	protein_coding-promoter-TSS (YER026C)	-240	YER026C	YER026C	YER026C			CHO1			protein_coding
SPT5_T15_R2_peak_978	XVI	653839	654043	+	21	NA	promoter-TSS (YPR042C)	protein_coding-promoter-TSS (YPR042C)	-225	YPR043W	YPR043W	YPR043W			RPL43A			protein_coding
SPT5_T15_R2_peak_515	X	337432	337871	+	20	NA	promoter-TSS (YJL052W)	protein_coding-promoter-TSS (YJL052W)	352	YJL052C-A	YJL052C-A	YJL052C-A			YJL052C-A			protein_coding
SPT5_T15_R2_peak_590	XI	439385	440047	+	20	NA	promoter-TSS (YKL001C)	protein_coding-promoter-TSS (YKL001C)	-331	YKL001C	YKL001C	YKL001C			MET14			protein_coding
SPT5_T15_R2_peak_34	II	255843	256140	+	20	NA	promoter-TSS (YBR009C)	protein_coding-promoter-TSS (YBR009C)	-307	YBR009C	YBR009C	YBR009C			HHF1			protein_coding
SPT5_T15_R2_peak_182	IV	866767	868025	+	20	NA	promoter-TSS (YDR208W)	protein_coding-promoter-TSS (YDR208W)	126	YDR207C	YDR207C	YDR207C			UME6			protein_coding
SPT5_T15_R2_peak_752	XIII	763251	763502	+	20	NA	promoter-TSS (snR86)	snoRNA-promoter-TSS (snR86)	-263	snR86	snR86	snR86			snR86			snoRNA
SPT5_T15_R2_peak_181	IV	847985	848214	+	20	NA	promoter-TSS (YDR194C)	protein_coding-promoter-TSS (YDR194C)	28	YDR194W-A	YDR194W-A	YDR194W-A			YDR194W-A			protein_coding
SPT5_T15_R2_peak_340	V	546647	547390	+	20	NA	TTS (YER177W)	protein_coding-TTS (YER177W)	201	YER178W	YER178W	YER178W			PDA1			protein_coding
SPT5_T15_R2_peak_443	VII	1050302	1050507	+	20	NA	promoter-TSS (YGR279C)	protein_coding-promoter-TSS (YGR279C)	-446	YGR279C	YGR279C	YGR279C			SCW4			protein_coding
SPT5_T15_R2_peak_609	XII	98862	99244	+	20	NA	promoter-TSS (YLL023C)	protein_coding-promoter-TSS (YLL023C)	-217	YLL023C	YLL023C	YLL023C			POM33			protein_coding
SPT5_T15_R2_peak_349	VI	95148	95966	+	20	NA	promoter-TSS (YFL021W)	protein_coding-promoter-TSS (YFL021W)	-409	YFL021W	YFL021W	YFL021W			GAT1			protein_coding
SPT5_T15_R2_peak_408	VII	677527	678563	+	20	NA	promoter-TSS (YGR097W)	protein_coding-promoter-TSS (YGR097W)	-650	YGR097W	YGR097W	YGR097W			ASK10			protein_coding
SPT5_T15_R2_peak_724	XIII	420194	420729	+	20	NA	promoter-TSS (YMR076C)	protein_coding-promoter-TSS (YMR076C)	200	tV(AAC)M2	tV(AAC)M2	tV(AAC)M2			tV(AAC)M2			tRNA
SPT5_T15_R2_peak_692	XIII	101410	101727	+	20	NA	promoter-TSS (YML082W)	protein_coding-promoter-TSS (YML082W)	-294	YML082W	YML082W	YML082W			YML082W			protein_coding
SPT5_T15_R2_peak_729	XIII	477320	478868	+	20	NA	promoter-TSS (YMR105C)	protein_coding-promoter-TSS (YMR105C)	30	YMR105W-A	YMR105W-A	YMR105W-A			YMR105W-A			protein_coding
SPT5_T15_R2_peak_416	VII	766180	766938	+	20	NA	promoter-TSS (YGR138C)	protein_coding-promoter-TSS (YGR138C)	833	YGR139W	YGR139W	YGR139W			YGR139W			protein_coding
SPT5_T15_R2_peak_774	XIV	68527	68906	+	20	NA	promoter-TSS (YNL298W)	protein_coding-promoter-TSS (YNL298W)	-199	YNL298W	YNL298W	YNL298W			CLA4			protein_coding
SPT5_T15_R2_peak_39	II	332484	332717	+	20	NA	promoter-TSS (YBR048W)	protein_coding-promoter-TSS (YBR048W)	-231	YBR048W	YBR048W	YBR048W			RPS11B			protein_coding
SPT5_T15_R2_peak_418	VII	772038	772212	+	20	NA	promoter-TSS (YGR142W)	protein_coding-promoter-TSS (YGR142W)	-329	YGR142W	YGR142W	YGR142W			BTN2			protein_coding
SPT5_T15_R2_peak_492	X	68885	69145	+	20	NA	promoter-TSS (YJL194W)	protein_coding-promoter-TSS (YJL194W)	-233	YJL196C	YJL196C	YJL196C			ELO1			protein_coding
SPT5_T15_R2_peak_85	II	776157	776488	+	20	NA	promoter-TSS (YBR287W)	protein_coding-promoter-TSS (YBR287W)	-249	YBR287W	YBR287W	YBR287W			YBR287W			protein_coding
SPT5_T15_R2_peak_908	XV	877770	878239	+	20	NA	promoter-TSS (YOR298C-A)	protein_coding-promoter-TSS (YOR298C-A)	-319	YOR298C-A	YOR298C-A	YOR298C-A			MBF1			protein_coding
SPT5_T15_R2_peak_741	XIII	601026	601805	+	20	NA	promoter-TSS (YMR169C)	protein_coding-promoter-TSS (YMR169C)	-543	YMR169C	YMR169C	YMR169C			ALD3			protein_coding
